seriesuid,nodule_index,z,y,x,rel_z,rel_y,rel_x,grid_h,grid_w,estimated_depth,control_point_count
1.3.6.1.4.1.14519.5.2.1.6279.6001.241717018262666382493757419144,0,174.0,143.0,174.61842346191406,0.9942857142857143,0.807909604519774,0.630391420440123,178,278,176.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.241717018262666382493757419144,1,52.0,147.5,227.7142791748047,0.29714285714285715,0.8333333333333334,0.8220732100173455,178,278,176.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.242624386080831911167122628616,0,98.0,47.92856979370117,39.19047546386719,0.7101449275362319,0.23042581631587103,0.13560718153587262,209,290,139.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.242624386080831911167122628616,1,134.0,66.4000015258789,74.5999984741211,0.9710144927536232,0.3192307765667255,0.25813148260941554,209,290,139.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.242761658169703141430370511586,0,33.0,184.5,51.66666793823242,0.9428571428571428,0.8236607142857143,0.15946502450071734,225,325,36.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.243094273518213382155770295147,0,160.0,145.73480224609375,201.3259735107422,0.642570281124498,0.72145941705987,0.6515403673486803,203,310,250.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.243094273518213382155770295147,1,245.0,123.25757598876953,210.89393615722656,0.9839357429718876,0.6101860197463839,0.6825046477580148,203,310,250.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.243094273518213382155770295147,2,130.0,162.28070068359375,227.75437927246094,0.5220883534136547,0.8033698053643255,0.7370691885840159,203,310,250.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.243094273518213382155770295147,3,150.0,171.04347229003906,253.2463836669922,0.6024096385542169,0.8467498628219755,0.8195675846828226,203,310,250.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.243094273518213382155770295147,4,180.0,169.63461303710938,242.15383911132812,0.7228915662650602,0.8397753120648979,0.7836693822373079,203,310,250.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.244204120220889433826451158706,0,149.0,156.27906799316406,40.069766998291016,0.9802631578947368,0.7406590900149955,0.13009664609834745,212,309,153.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.244204120220889433826451158706,1,145.0,162.41378784179688,171.72413635253906,0.9539473684210527,0.7697335916672837,0.5575458972485035,212,309,153.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.244442540088515471945035689377,0,143.0,104.5,219.5,0.9533333333333334,0.538659793814433,0.7981818181818182,195,276,151.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.244447966386688625240438849169,0,210.0,161.0,62.5,0.9502262443438914,0.7630331753554502,0.20627062706270627,212,304,222.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.244590453955380448651329424024,0,124.0,123.0,103.29166412353516,0.9612403100775194,0.5324675324675324,0.3217808851200472,232,322,130.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.244681063194071446501270815660,0,221.0,129.3274383544922,96.22123718261719,0.9567099567099567,0.6015229690906614,0.30840140122633714,216,313,232.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.245248446973732759194067808002,0,157.0,89.5,239.0,0.9457831325301205,0.4837837837837838,0.9018867924528302,186,266,167.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.245391706475696258069508046497,0,155.0,41.346153259277344,254.34616088867188,0.9451219512195121,0.20168855248427972,0.8450038567729963,206,302,165.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.246225645401227472829175288633,0,183.0,69.67646789550781,252.58824157714844,0.9481865284974094,0.3317927042643229,0.8174376750069529,211,310,194.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.246758220302211646532176593724,0,198.0,73.5,218.2857208251953,0.9801980198019802,0.3340909090909091,0.7795918600899833,221,281,203.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.246758220302211646532176593724,1,135.0,94.61538696289062,240.61538696289062,0.6683168316831684,0.43006994074041194,0.8593406677246094,221,281,203.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.247060297988514823071467295949,0,91.0,188.85714721679688,299.78570556640625,0.9479166666666666,0.7804014347801523,0.8895718266065468,243,338,97.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.247769845138587733933485039556,0,81.0,61.79411697387695,43.088233947753906,0.9,0.2734252963445883,0.1385473760377939,227,312,91.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.247769845138587733933485039556,1,65.0,119.5,291.0,0.7222222222222222,0.5287610619469026,0.9356913183279743,227,312,91.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.247769845138587733933485039556,2,89.0,62.818180084228516,31.18181800842285,0.9888888888888889,0.2779565490452589,0.10026308041293522,227,312,91.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.247816269490470394602288565775,0,163.0,80.8671875,192.796875,0.7086956521739131,0.37095040137614677,0.7711875,219,251,231.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.247816269490470394602288565775,1,230.0,168.5,84.5,1.0,0.7729357798165137,0.338,219,251,231.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.248357157975955379661896491341,0,119.0,101.5,233.5,0.9444444444444444,0.5734463276836158,0.8309608540925267,178,282,127.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.249032660919473722154870746474,0,213.0,188.0,97.5,0.9508928571428571,0.8506787330316742,0.3135048231511254,222,312,225.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.249314567767437206995861966896,0,52.0,174.8783721923828,191.44595336914062,0.21666666666666667,0.8572469225116804,0.6155818436306773,205,312,241.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.249314567767437206995861966896,1,239.0,97.80165100097656,229.0,0.9958333333333333,0.47941985784792435,0.7363344051446945,205,312,241.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.249404938669582150398726875826,0,150.0,118.39215850830078,268.0,0.9933774834437086,0.5949354698909587,0.8933333333333333,200,301,152.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.249404938669582150398726875826,1,41.0,151.25,199.39999389648438,0.271523178807947,0.7600502512562815,0.6646666463216145,200,301,152.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.249404938669582150398726875826,2,143.0,170.5660400390625,216.4528350830078,0.9470198675496688,0.8571157790907663,0.7215094502766927,200,301,152.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.249404938669582150398726875826,3,39.0,161.7567596435547,55.75675582885742,0.2582781456953642,0.8128480384098226,0.18585585276285807,200,301,152.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.249450003033735700817635168066,0,103.0,95.81578826904297,24.3157901763916,0.9903846153846154,0.4814863732112712,0.09175769877883623,200,266,105.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.249450003033735700817635168066,1,76.0,138.5,235.27272033691406,0.7307692307692307,0.6959798994974874,0.8878215861770342,200,266,105.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.249450003033735700817635168066,2,99.0,162.0,226.0,0.9519230769230769,0.8140703517587939,0.8528301886792453,200,266,105.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.249450003033735700817635168066,3,86.0,80.88235473632812,235.58824157714844,0.8269230769230769,0.4064439936498901,0.8890122323665979,200,266,105.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.249530219848512542668813996730,0,60.0,139.83871459960938,266.2043151855469,0.3870967741935484,0.6854838950961244,0.864299724628399,205,309,156.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.249530219848512542668813996730,1,81.0,107.72413635253906,287.5862121582031,0.5225806451612903,0.5280594919242111,0.933721468046114,205,309,156.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.249530219848512542668813996730,2,154.0,112.0,43.0,0.9935483870967742,0.5490196078431373,0.1396103896103896,205,309,156.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.250397690690072950000431855143,0,123.0,173.1875,106.30208587646484,0.6758241758241759,0.8573638613861386,0.35316307600154434,203,302,183.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.250397690690072950000431855143,1,125.0,32.54929733276367,232.84507751464844,0.6868131868131868,0.16113513531071125,0.7735716860951776,203,302,183.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.250397690690072950000431855143,2,157.0,58.5,231.86207580566406,0.8626373626373627,0.2896039603960396,0.7703058996865916,203,302,183.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.250397690690072950000431855143,3,140.0,81.31111145019531,259.022216796875,0.7692307692307693,0.4025302547039372,0.8605389262354651,203,302,183.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.250397690690072950000431855143,4,150.0,40.63333511352539,76.36666870117188,0.8241758241758241,0.20115512432438312,0.25370986279459096,203,302,183.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.250397690690072950000431855143,5,173.0,87.0,252.0,0.9505494505494505,0.4306930693069307,0.8372093023255814,203,302,183.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.250481236093201801255751845296,0,125.0,218.38461303710938,229.38461303710938,0.946969696969697,0.9061602200709933,0.6993433324302115,242,329,133.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.250863365157630276148828903732,0,208.0,78.875,85.5,0.9585253456221198,0.3328059071729958,0.25987841945288753,238,330,218.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.251215764736737018371915284679,0,73.0,64.5,75.20930480957031,0.948051948051948,0.29318181818181815,0.2372533274749852,221,318,78.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.252358625003143649770119512644,0,141.0,114.0,37.75609588623047,0.9527027027027027,0.5205479452054794,0.12543553450574907,220,302,149.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.252634638822000832774167856951,0,154.0,159.14381408691406,188.899658203125,0.9506172839506173,0.8332136863189218,0.7155290083451704,192,265,163.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.252697338970999211181671881792,0,111.0,173.75,49.75,0.9568965517241379,0.8119158878504673,0.1802536231884058,215,277,117.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.252814707117018427472206147014,0,148.0,74.22222137451172,37.703704833984375,1.0,0.34046890538766844,0.11856510954083137,219,319,149.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.252814707117018427472206147014,1,107.0,177.25,206.25,0.722972972972973,0.8130733944954128,0.6485849056603774,219,319,149.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.253322967203074795232627653819,0,233.0,112.14286041259766,233.7857208251953,1.0,0.5579246786696401,0.8501298939098011,202,276,234.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.253322967203074795232627653819,1,96.0,26.882352828979492,73.4117660522461,0.41201716738197425,0.13374304890039548,0.2669518765536222,202,276,234.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.253322967203074795232627653819,2,164.0,154.0,43.0,0.703862660944206,0.7661691542288557,0.15636363636363637,202,276,234.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.254254303842550572473665729969,0,154.0,87.9214859008789,131.07025146484375,0.6086956521739131,0.3407809531041818,0.37663865363460847,259,349,254.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.254254303842550572473665729969,1,253.0,171.5,153.5,1.0,0.6647286821705426,0.4410919540229885,259,349,254.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.254473943359963613733707320244,0,227.0,209.5,233.0,1.0,0.8481781376518218,0.7213622291021672,248,324,228.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.254473943359963613733707320244,1,133.0,209.5,49.79999923706055,0.5859030837004405,0.8481781376518218,0.15417956420142584,248,324,228.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.254957696184671649675053562027,0,216.0,132.5806427001953,279.45159912109375,1.0,0.589247300889757,0.8341838779734142,226,336,217.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.254957696184671649675053562027,1,199.0,39.79166793823242,97.79166412353516,0.9212962962962963,0.17685185750325522,0.2919154152941348,226,336,217.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.255999614855292116767517149228,0,144.0,54.3533821105957,55.90977478027344,0.9473684210526315,0.2875840323311942,0.16993852516800437,190,330,153.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.257383535269991165447822992959,0,155.0,159.18650817871094,107.13888549804688,0.7451923076923077,0.7508797555599572,0.41049381416876196,213,262,209.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.257383535269991165447822992959,1,191.0,160.24160766601562,74.18791961669922,0.9182692307692307,0.755856639934036,0.284244902745974,213,262,209.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.257383535269991165447822992959,2,207.0,185.5,77.5,0.9951923076923077,0.875,0.29693486590038315,213,262,209.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.257383535269991165447822992959,3,146.0,174.25,109.75,0.7019230769230769,0.8219339622641509,0.42049808429118773,213,262,209.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.257515388956260258681136624817,0,106.0,152.60975646972656,109.39024353027344,0.7910447761194029,0.6521784464518229,0.34291612391935244,235,320,135.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.257515388956260258681136624817,1,134.0,180.0,239.0,1.0,0.7692307692307693,0.7492163009404389,235,320,135.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.257840703452266097926250569223,0,111.0,150.18182373046875,31.81818199157715,0.7928571428571428,0.7290379792741202,0.12006861128897037,207,266,141.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.257840703452266097926250569223,1,140.0,161.5,226.5,1.0,0.7839805825242718,0.8547169811320755,207,266,141.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.258220324170977900491673635112,0,70.0,172.39999389648438,200.45516967773438,0.41420118343195267,0.845098009296492,0.7342680207975618,205,274,170.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.258220324170977900491673635112,1,169.0,96.5999984741211,232.39999389648438,1.0,0.4735294042849073,0.8512820289248512,205,274,170.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.259123825760999546551970425757,0,208.0,119.52381134033203,68.0,0.9952153110047847,0.606719854519452,0.2698412698412698,198,253,210.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.259123825760999546551970425757,1,154.0,63.70833206176758,69.0,0.7368421052631579,0.32339254853689126,0.27380952380952384,198,253,210.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.259123825760999546551970425757,2,62.0,77.21052551269531,220.63157653808594,0.2966507177033493,0.39193160158728585,0.8755221291193886,198,253,210.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.259123825760999546551970425757,3,195.0,89.38461303710938,56.38461685180664,0.9330143540669856,0.4537290001883725,0.22374847957066127,198,253,210.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.259123825760999546551970425757,4,150.0,58.5,60.5,0.7177033492822966,0.2969543147208122,0.2400793650793651,198,253,210.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.259124675432205040899951626253,0,134.0,34.764705657958984,70.76470947265625,0.950354609929078,0.15802138935435903,0.23988037109375,221,296,142.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.259227883564429312164962953756,0,164.0,145.10752868652344,93.10752868652344,0.9704142011834319,0.6976323494544396,0.38474185407654315,209,243,170.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.259543921154154401875872845498,0,151.0,49.41379165649414,78.27586364746094,0.9207317073170732,0.22876755396525064,0.2549702398940096,217,308,165.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.259543921154154401875872845498,1,144.0,32.32143020629883,84.32142639160156,0.8780487804878049,0.14963625095508717,0.2746626266827413,217,308,165.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.259543921154154401875872845498,2,160.0,69.15789794921875,84.84210205078125,0.975609756097561,0.3201754534686053,0.2763586386018933,217,308,165.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.261700367741314729940340271960,0,212.0,95.0,170.8000030517578,0.9680365296803652,0.4523809523809524,0.610000010899135,211,281,220.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.262736997975960398949912434623,0,143.0,105.86666870117188,49.46666717529297,0.7606382978723404,0.5089743687556341,0.1648888905843099,209,301,189.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.262736997975960398949912434623,1,188.0,45.818180084228516,72.81818389892578,1.0,0.22027971194340631,0.24272727966308594,209,301,189.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.262873069163227096134627700599,0,156.0,184.0,75.08000183105469,1.0,0.773109243697479,0.2662411412448748,239,283,157.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.262873069163227096134627700599,1,91.0,185.91836547851562,167.75509643554688,0.5833333333333334,0.781169602850906,0.5948762284948471,239,283,157.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.264251211689085893915477907261,0,169.0,173.59259033203125,103.74073791503906,0.8407960199004975,0.7114450423443903,0.3231798688942027,245,322,202.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.264251211689085893915477907261,1,201.0,92.65384674072266,81.65384674072266,1.0,0.37972888008492894,0.2543733543324693,245,322,202.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.264251211689085893915477907261,2,141.0,151.90908813476562,57.90909194946289,0.7014925373134329,0.6225782300605148,0.1804021556058034,245,322,202.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.265453131727473342790950829556,0,168.0,195.70213317871094,207.29786682128906,0.8275862068965517,0.8508788399074388,0.6601842892397741,231,315,204.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.265453131727473342790950829556,1,188.0,195.42857360839844,234.22857666015625,0.9261083743842364,0.8496894504712975,0.7459508810833002,231,315,204.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.265453131727473342790950829556,2,149.0,187.41378784179688,69.27586364746094,0.7339901477832512,0.8148425558338994,0.22062376957790109,231,315,204.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.265453131727473342790950829556,3,203.0,157.0,229.2105255126953,1.0,0.6826086956521739,0.7299698264735519,231,315,204.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.265453131727473342790950829556,4,130.0,203.58824157714844,238.11764526367188,0.6403940886699507,0.8851662677267323,0.7583364498843054,231,315,204.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.265775376735520890308424143898,0,188.0,151.27586364746094,119.4137954711914,0.9591836734693877,0.7526162370520445,0.4455738636984754,202,269,197.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.265775376735520890308424143898,1,196.0,155.53334045410156,49.86666488647461,1.0,0.7737977137019978,0.18606964509878585,202,269,197.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.265775376735520890308424143898,2,163.0,179.5,200.2857208251953,0.8316326530612245,0.8930348258706468,0.74733477919849,202,269,197.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.265780642925621389994857727416,0,146.0,84.18681335449219,41.93406677246094,0.948051948051948,0.4454328748914931,0.13527118313697076,190,311,155.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.265960756233787099041040311282,0,254.0,122.5,277.0,0.9548872180451128,0.506198347107438,0.8793650793650793,243,316,267.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.267519732763035023633235877753,0,61.0,61.871795654296875,94.12820434570312,0.3112244897959184,0.2666887743719693,0.26440506838680655,233,357,197.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.267519732763035023633235877753,1,66.0,20.11111068725586,89.27777862548828,0.336734693877551,0.08668582192782698,0.2507802770378884,233,357,197.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.267519732763035023633235877753,2,196.0,75.21052551269531,204.0,1.0,0.3241832996236867,0.5730337078651685,233,357,197.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.267957701183569638795986183786,0,114.0,43.19911575317383,60.5,0.4453125,0.2347778030063795,0.20648464163822525,185,294,257.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.267957701183569638795986183786,1,143.0,42.918365478515625,82.7551040649414,0.55859375,0.23325198629628058,0.28244062820799115,185,294,257.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.267957701183569638795986183786,2,256.0,142.0,88.5,1.0,0.7717391304347826,0.30204778156996587,185,294,257.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.268030488196493755113553009785,0,212.0,153.1568603515625,223.0,0.9464285714285714,0.7735194967250631,0.7879858657243817,199,284,225.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.268992195564407418480563388746,0,91.0,87.80769348144531,24.80769157409668,0.9479166666666666,0.4933016487721647,0.0895584533360891,179,278,97.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.269075535958871753309238331179,0,143.0,41.24561309814453,134.28070068359375,0.9470198675496688,0.2148209015528361,0.44463808173375413,193,303,152.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.269075535958871753309238331179,1,150.0,157.60000610351562,56.959999084472656,0.9933774834437086,0.8208333651224772,0.18860926849163132,193,303,152.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.269075535958871753309238331179,2,140.0,54.040000915527344,122.5999984741211,0.9271523178807947,0.2814583381017049,0.4059602598480831,193,303,152.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.270152671889301412052226973069,0,109.0,155.7083282470703,38.5,0.9478260869565217,0.7595528207174161,0.14206642066420663,206,272,116.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.270215889102603268207599305185,0,151.0,124.5,277.0,0.9617834394904459,0.46455223880597013,0.826865671641791,269,336,158.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.270390050141765094612147226290,0,154.0,102.08641815185547,109.41975402832031,0.9871794871794872,0.44971990375266724,0.33258283899185503,228,330,157.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.270390050141765094612147226290,1,95.0,57.74074172973633,87.40740966796875,0.6089743589743589,0.2543645010120543,0.26567601722786854,228,330,157.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.270390050141765094612147226290,2,145.0,82.11111450195312,273.27777099609375,0.9294871794871795,0.36172297137424286,0.8306315227844795,228,330,157.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.270951128717816232360812849541,0,139.0,186.5,232.86207580566406,0.952054794520548,0.8288888888888889,0.7254270274319753,226,322,147.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.271220641987745483198036913951,0,204.0,215.7088623046875,68.2911376953125,0.9622641509433962,0.7676471968138345,0.19623890142331177,282,349,213.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.271307051432838466826189754230,0,59.0,75.57186889648438,274.61163330078125,0.9516129032258065,0.39360348383585614,0.9215155479891989,193,299,63.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.272042302501586336192628818865,0,213.0,149.75,174.25,0.9638009049773756,0.6626106194690266,0.5584935897435898,227,313,222.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.272123398257168239653655006815,0,109.0,165.5,290.2931823730469,0.592391304347826,0.6700404858299596,0.8512996550529234,248,342,185.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.272123398257168239653655006815,1,150.0,128.34384155273438,268.3028259277344,0.8152173913043478,0.5196106945454833,0.7868118062396903,248,342,185.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.272123398257168239653655006815,2,184.0,53.387977600097656,124.3060073852539,1.0,0.21614565829999052,0.364533745997812,248,342,185.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.272190966764020277652079081128,0,82.0,179.9322052001953,97.47457885742188,0.4581005586592179,0.8253770880742904,0.32276350615040356,219,303,180.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.272190966764020277652079081128,1,179.0,140.10256958007812,54.71794891357422,1.0,0.6426723375232941,0.1811852613032259,219,303,180.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.272344603176687884771013620823,0,199.0,91.52755737304688,248.6981658935547,0.9476190476190476,0.4817239861739309,0.8022521480437248,191,311,211.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.272348349298439120568330857680,0,228.0,128.8431396484375,112.5,0.957983193277311,0.602070746020736,0.35377358490566035,215,319,239.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.272961322147784625028175033640,0,106.0,158.27586364746094,41.58620834350586,0.9464285714285714,0.7501225765282509,0.14241852172433514,212,293,113.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.273525289046256012743471155680,0,133.0,158.5,257.71429443359375,0.95,0.7044444444444444,0.7809524073745265,226,331,141.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.274052674198758621258447180130,0,147.0,130.63333129882812,76.36666870117188,0.9932432432432432,0.5831845147269112,0.2386458396911621,225,321,149.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.274052674198758621258447180130,1,98.0,197.5,81.21428680419922,0.6621621621621622,0.8816964285714286,0.25379464626312254,225,321,149.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.275007193025729362844652516689,0,84.0,69.5,106.3671875,0.9333333333333333,0.34577114427860695,0.3839970667870036,202,278,91.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.275007193025729362844652516689,1,90.0,66.41874694824219,39.0,1.0,0.33044152710568253,0.1407942238267148,202,278,91.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.275007193025729362844652516689,2,75.0,31.0,224.0,0.8333333333333334,0.15422885572139303,0.8086642599277978,202,278,91.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.275755514659958628040305922764,0,81.0,28.5,131.5,0.7043478260869566,0.12337662337662338,0.37464387464387466,232,352,116.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.275755514659958628040305922764,1,115.0,56.35416793823242,88.64583587646484,1.0,0.2439574369620451,0.2525522389642873,232,352,116.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.275755514659958628040305922764,2,74.0,168.92105102539062,300.368408203125,0.6434782608695652,0.7312599611488771,0.8557504507211539,232,352,116.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.275755514659958628040305922764,3,68.0,195.5,65.21428680419922,0.591304347826087,0.8463203463203464,0.18579568890085246,232,352,116.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.275755514659958628040305922764,4,90.0,29.0,81.0,0.782608695652174,0.12554112554112554,0.23076923076923078,232,352,116.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.275766318636944297772360944907,0,27.0,192.5,194.0,0.2,0.8406113537117904,0.6006191950464397,230,324,136.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.275766318636944297772360944907,1,135.0,52.70833206176758,85.5,1.0,0.23016738891601562,0.2647058823529412,230,324,136.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.275986221854423197884953496664,0,99.0,82.90908813476562,47.90909194946289,0.8839285714285714,0.49350647699265254,0.1886184722419799,169,255,113.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.275986221854423197884953496664,1,112.0,45.5,75.28571319580078,1.0,0.2708333333333333,0.29640044565275897,169,255,113.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.276556509002726404418399209377,0,127.0,26.0,87.08695983886719,0.8355263157894737,0.11353711790393013,0.26961907070856717,230,324,153.0,5
1.3.6.1.4.1.14519.5.2.1.6279.6001.276556509002726404418399209377,1,152.0,139.54286193847656,56.91428756713867,1.0,0.6093574757138714,0.176205224666064,230,324,153.0,5
